"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio"
1,1,2,1,1,2,141,1,5,5,7,2,127.3,1,0,0,1,0,1,19,0,0,7,7,6,13.8,0,0,7,7,6,13.8,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,1,3,1,2,131,1,3,3,10,5,127.9,1,0,0,1,0,1,18,0,0,7,7,7,14.8571428571429,0,0,7,7,7,15.1428571428571,0,13.9,-0.3,0.79,"Graduate",100,100
3,3,1,3,1,4,133.1,1,3,3,5,7,133,0,0,0,1,0,0,40,0,0,6,8,5,13,0,0,6,7,5,12.6,0,16.2,0.3,-0.92,"Enrolled",83.3333333333333,66.6666666666667
1,1,6,3,1,2,117,1,2,2,2,5,114.6,0,0,0,1,0,1,18,0,0,6,7,6,12.1428571428571,0,0,6,6,6,13.3333333333333,0,13.9,-0.3,0.79,"Graduate",100,92.3076923076923
1,1,2,2,1,2,151,1,1,1,1,1,144.5,1,0,0,1,0,0,18,0,0,6,7,6,15.6666666666667,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923
1,1,1,1,1,2,131,1,2,2,2,1,125.4,1,0,0,1,0,0,19,0,0,7,13,5,12.5,0,0,8,14,7,12.1666666666667,0,15.5,2.8,-4.06,"Graduate",80,44.4444444444444
1,1,1,3,1,2,145,1,4,4,7,5,145,0,0,0,1,0,1,19,0,0,6,7,6,12.8333333333333,0,0,6,6,6,13.1666666666667,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,3,1,7,1,2,135,1,4,4,7,4,138.1,0,0,1,0,0,0,28,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout",0,0
1,1,1,5,1,2,119,1,5,5,7,6,124.6,1,0,0,1,0,0,20,0,0,6,6,6,12.5,0,0,6,6,6,12.6666666666667,0,7.6,2.6,0.32,"Graduate",100,100
1,1,2,3,1,2,122,1,5,5,7,7,130.8,1,0,0,1,0,0,18,0,0,6,14,4,11.25,0,0,6,9,5,13,0,9.4,-0.8,-3.12,"Graduate",75,39.1304347826087
1,1,2,1,1,2,155,1,2,2,2,1,140.5,1,0,0,1,0,0,18,0,0,7,7,6,15.25,0,0,7,7,6,15.25,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,1,2,1,2,123,1,3,3,7,7,124.1,1,0,0,1,0,1,20,0,0,5,13,5,14,2,0,5,10,3,12,1,9.4,-0.8,-3.12,"Graduate",80,34.7826086956522
1,2,1,3,1,2,130,1,4,4,7,2,118.4,0,0,1,1,0,0,28,0,15,16,16,13,12.0769230769231,0,13,13,13,11,12.0909090909091,0,16.2,0.3,-0.92,"Graduate",82.7586206896552,82.7586206896552
1,5,1,3,1,2,133.1,2,1,1,3,6,128.2,0,0,0,1,0,0,23,1,11,16,17,16,14.625,0,6,10,12,9,14.8888888888889,0,8.9,1.4,3.51,"Graduate",96.1538461538462,86.2068965517241
1,1,1,3,1,2,114,1,3,3,3,3,109.5,1,0,0,1,0,0,19,0,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,"Dropout",42.8571428571429,35.2941176470588
1,1,1,3,1,2,137,1,4,4,2,5,131.1,1,0,0,1,0,1,18,0,0,6,8,6,12.8333333333333,0,0,6,6,6,12.1666666666667,0,8.9,1.4,3.51,"Graduate",100,85.7142857142857
1,1,3,3,1,2,161,2,5,5,7,7,137.9,0,0,1,0,0,1,20,1,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,"Graduate",91.6666666666667,84.6153846153846
1,1,1,5,1,2,133.1,1,1,1,1,2,128.2,1,0,0,1,0,0,20,0,5,12,13,12,11.2307692307692,0,3,11,18,9,12.7777777777778,0,11.1,0.6,2.02,"Graduate",91.304347826087,67.741935483871
2,3,1,4,0,2,133.1,1,5,5,7,7,126.5,0,0,0,1,0,0,27,0,0,5,5,2,10.5,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout",20,20
1,1,1,3,1,2,128,1,2,2,7,7,120,1,0,0,1,0,0,18,0,0,6,11,3,12,0,0,6,13,2,12,0,12.7,3.7,-1.7,"Dropout",41.6666666666667,20.8333333333333
3,3,2,1,1,4,133.1,1,3,3,2,4,123,0,0,0,1,0,1,37,0,0,7,10,7,10.9857142857143,0,0,8,11,8,12.3,0,10.8,1.4,1.74,"Graduate",100,71.4285714285714
3,4,1,1,1,1,130,1,3,3,2,4,130,0,0,0,0,0,0,42,0,2,7,10,5,12.62,0,3,7,11,3,14.1666666666667,0,12.4,0.5,1.79,"Dropout",57.1428571428571,38.0952380952381
1,1,6,1,1,2,147,1,2,2,2,6,141.1,1,0,0,1,0,0,20,0,0,7,9,6,13,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,"Dropout",93.3333333333333,82.3529411764706
2,3,1,6,1,2,140,1,6,6,7,7,140,0,0,0,0,1,0,34,0,0,5,5,0,0,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,2,1,6,1,2,140,1,1,1,10,1,133.6,1,0,0,1,1,0,22,0,0,5,0,0,0,0,0,5,0,0,0,0,10.8,1.4,1.74,"Dropout",0,0
2,3,2,8,1,4,133.1,1,3,3,7,3,123.5,0,0,0,1,1,0,39,0,0,6,6,6,13.5,0,0,6,6,6,13.3333333333333,0,12.4,0.5,1.79,"Graduate",100,100
1,1,1,1,1,2,141,1,5,5,7,7,136.3,1,0,0,1,1,1,18,0,0,7,7,6,13.5166666666667,0,0,7,7,6,13.5166666666667,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,2,5,1,2,128,1,5,5,7,7,123.5,1,0,0,1,1,1,21,0,0,6,6,6,13.1666666666667,0,0,6,8,6,13.2857142857143,0,8.9,1.4,3.51,"Graduate",100,85.7142857142857
2,3,1,2,1,2,150,1,5,5,10,8,112,0,0,0,1,1,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,4,1,7,1,3,160,1,5,5,7,7,160,0,0,0,1,1,1,22,0,0,6,8,6,13.125,0,0,6,10,6,13,0,16.2,0.3,-0.92,"Graduate",100,66.6666666666667
1,3,1,7,1,2,133.1,1,2,2,2,5,110,0,0,0,1,1,0,31,0,0,6,15,3,14.4,0,0,6,20,0,0,0,16.2,0.3,-0.92,"Dropout",25,8.57142857142857
1,1,3,3,1,2,128,1,4,4,3,7,116.8,1,0,0,0,1,0,19,0,0,6,10,4,12,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout",33.3333333333333,18.1818181818182
1,1,5,8,1,2,114,1,4,4,3,7,109.5,0,0,0,1,1,0,19,0,0,5,5,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,3,1,1,1,4,133.1,1,5,5,7,8,100,0,0,0,1,1,0,31,0,0,7,7,0,0,0,0,7,7,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,5,1,4,1,2,126,1,3,3,3,4,117.3,1,0,0,1,0,0,19,0,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,"Enrolled",60,28.5714285714286
2,3,2,4,1,2,133.1,2,5,5,7,7,130,0,0,0,1,0,0,30,1,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,2,1,1,1,2,129,1,5,5,10,1,137.8,1,0,0,1,0,1,20,0,2,7,7,7,16.1314285714286,0,0,8,9,8,15.5222222222222,0,11.1,0.6,2.02,"Graduate",100,93.75
1,1,1,1,1,2,140,1,3,3,5,5,136.5,1,0,0,1,0,1,18,0,0,7,7,7,14.8385714285714,0,0,8,9,8,14.8,0,12.4,0.5,1.79,"Graduate",100,93.75
3,3,1,4,0,2,133.1,1,5,5,3,3,138.7,0,0,0,1,0,0,31,0,0,5,7,3,10.3333333333333,0,0,5,6,3,12,0,10.8,1.4,1.74,"Dropout",60,46.1538461538462
1,1,1,8,1,2,134,1,3,3,7,2,124.9,1,0,0,1,0,0,19,0,0,6,11,3,12,0,0,6,11,4,11.25,0,7.6,2.6,0.32,"Dropout",58.3333333333333,31.8181818181818
3,3,1,3,0,2,133.1,1,5,5,7,5,140,0,0,0,1,0,1,43,0,0,6,6,0,0,0,0,5,5,0,0,0,8.9,1.4,3.51,"Dropout",0,0
1,1,2,8,1,2,132,1,4,4,7,6,122.6,1,0,0,1,0,1,20,0,0,6,6,6,13.1666666666667,0,0,6,6,6,14,0,13.9,-0.3,0.79,"Graduate",100,100
1,1,2,1,1,2,131,1,2,2,3,7,129.5,1,0,0,1,0,1,19,0,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,1,4,1,2,133.1,1,1,1,1,5,155,0,0,0,1,0,0,22,0,0,5,6,3,11.3333333333333,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout",30,27.2727272727273
1,1,1,3,0,2,133.1,1,1,1,1,5,100,0,0,0,1,0,0,26,0,2,8,11,7,12.75,0,2,7,7,7,12.2857142857143,0,16.2,0.3,-0.92,"Graduate",93.3333333333333,77.7777777777778
1,1,1,4,1,2,160,1,3,3,3,6,137.6,1,0,0,1,0,1,19,0,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,"Graduate",100,71.4285714285714
1,4,1,1,1,1,120,1,3,3,2,1,120,1,0,0,1,0,0,29,0,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,"Dropout",75,75
1,5,1,1,1,2,114,2,1,1,1,2,114,0,0,0,1,0,0,20,1,0,7,14,0,0,6,0,7,12,2,11.6666666666667,0,8.9,1.4,3.51,"Enrolled",14.2857142857143,7.69230769230769
3,1,1,4,0,2,140,1,5,5,7,5,139,0,0,0,1,0,1,38,0,0,5,8,5,11,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,"Enrolled",100,66.6666666666667
1,3,1,7,1,2,100,1,5,5,7,3,110,0,0,0,1,0,0,41,0,8,12,17,12,11.8333333333333,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,"Graduate",87.5,53.8461538461538
1,1,6,1,1,2,139,1,3,3,2,7,128.5,1,0,0,1,0,0,19,0,0,8,10,6,13.0666666666667,0,0,8,10,6,13.0666666666667,0,12.7,3.7,-1.7,"Dropout",75,60
1,1,1,5,1,2,136,1,2,2,2,3,132.2,0,0,1,1,0,0,19,0,0,6,6,6,13.8333333333333,0,0,6,8,6,13.875,0,10.8,1.4,1.74,"Graduate",100,85.7142857142857
3,4,1,1,1,1,130,1,1,1,1,1,130,0,0,0,1,0,0,43,0,0,7,7,3,13.8333333333333,1,0,7,7,0,0,0,16.2,0.3,-0.92,"Dropout",21.4285714285714,21.4285714285714
1,1,1,2,1,2,145,1,4,4,7,5,129.3,1,0,0,1,0,0,19,0,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,"Graduate",100,100
1,1,1,5,1,2,133.1,1,3,3,7,6,128.2,1,0,0,1,1,1,19,0,6,12,12,12,13.3333333333333,0,4,11,15,10,12.8181818181818,0,8.9,1.4,3.51,"Enrolled",95.6521739130435,81.4814814814815
1,1,6,1,1,2,146,1,1,1,10,7,130.3,1,0,0,1,1,0,18,0,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,1,5,1,2,159,1,1,1,1,1,162.5,1,0,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
2,3,1,3,0,4,133.1,1,6,6,9,9,130,0,0,0,1,1,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
2,4,1,2,1,1,110,1,3,3,2,6,110,1,0,0,1,1,0,37,0,0,6,9,0,0,0,0,6,6,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,3,1,4,1,2,120,1,2,2,2,8,142.3,1,0,0,1,0,1,26,0,0,6,6,6,13.3333333333333,0,0,6,10,5,14.5,0,10.8,1.4,1.74,"Graduate",91.6666666666667,68.75
1,1,1,3,1,2,130,1,5,5,7,7,122,1,0,0,1,0,1,21,0,0,6,8,1,10,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,"Enrolled",50,28.5714285714286
1,1,3,2,1,2,158,1,2,2,7,7,153.6,1,0,0,1,0,1,18,0,0,6,7,6,15.6666666666667,0,0,6,8,6,15.2857142857143,0,8.9,1.4,3.51,"Graduate",100,80
1,1,1,3,1,2,122,1,1,1,1,1,112.9,0,0,0,1,0,0,18,0,0,7,9,7,11.8571428571429,0,0,7,7,7,11.8571428571429,0,16.2,0.3,-0.92,"Graduate",100,87.5
1,1,1,2,1,2,140,1,1,1,1,2,124.1,0,0,0,1,0,0,18,0,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,"Graduate",100,58.8235294117647
1,1,1,3,1,2,136,1,4,4,7,2,129.7,0,0,0,1,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,7,6,13.7142857142857,0,15.5,2.8,-4.06,"Graduate",100,92.3076923076923
1,1,1,3,1,2,111,1,3,3,7,7,110,1,0,0,1,0,0,18,0,0,6,6,5,12.6,0,0,6,8,6,12,0,11.1,0.6,2.02,"Graduate",91.6666666666667,78.5714285714286
1,1,2,1,1,2,145,1,1,1,10,6,136.3,1,0,0,1,0,0,18,0,0,8,12,7,12.2857142857143,0,0,8,12,7,12.2857142857143,0,12.7,3.7,-1.7,"Enrolled",87.5,58.3333333333333
1,1,1,3,1,2,133.1,1,4,4,3,7,146,0,0,1,1,0,1,19,0,0,6,6,6,12.6666666666667,0,0,6,7,6,13,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923
1,1,1,1,1,2,140,1,3,3,5,6,129.9,0,0,0,1,0,0,19,0,0,7,0,0,0,0,0,8,0,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,1,1,8,1,2,140,1,3,3,7,6,140.9,1,0,0,1,0,1,18,0,0,6,7,6,12.8571428571429,0,0,6,10,4,13,0,12.7,3.7,-1.7,"Graduate",83.3333333333333,58.8235294117647
2,1,1,1,1,2,156,1,2,2,7,8,135.5,0,0,0,1,0,0,18,0,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,1,1,1,2,132,1,4,4,7,5,122,1,0,0,1,0,1,20,0,0,8,8,7,13.8171428571429,0,0,8,8,7,13.8171428571429,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,4,1,1,1,1,140,1,2,2,2,3,140,0,0,0,1,0,1,22,0,1,7,10,6,13.3142857142857,0,2,8,10,7,12.875,0,8.9,1.4,3.51,"Graduate",86.6666666666667,65
1,1,1,2,1,2,164,1,6,6,9,9,163,0,0,0,1,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,4,8,1,2,113,1,4,4,5,5,107.4,1,0,0,1,0,1,19,0,0,6,6,6,12.1666666666667,0,0,6,6,6,12.1666666666667,0,12.4,0.5,1.79,"Graduate",100,100
1,1,1,8,1,2,122,1,5,5,7,7,114.3,1,0,0,0,0,1,20,0,0,6,12,4,11.25,0,0,6,12,3,11.3333333333333,0,7.6,2.6,0.32,"Dropout",58.3333333333333,29.1666666666667
1,2,1,5,1,2,150,1,1,1,10,1,140.8,0,0,0,1,0,0,19,0,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,"Enrolled",91.6666666666667,78.5714285714286
1,1,2,3,1,2,135,1,5,5,3,3,126.3,1,1,0,1,0,1,20,0,0,6,6,6,14.6666666666667,0,0,6,7,6,14.5714285714286,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923
1,3,1,2,1,2,133.1,1,1,1,1,7,110,0,0,0,1,0,0,28,0,0,6,15,4,12,0,0,6,14,4,12,0,11.1,0.6,2.02,"Dropout",66.6666666666667,27.5862068965517
1,1,2,2,1,2,122,1,2,2,7,8,126.2,0,0,0,1,0,0,19,0,0,6,8,6,14,0,0,6,18,3,12.6666666666667,0,12.4,0.5,1.79,"Graduate",75,34.6153846153846
1,2,1,7,1,3,140,1,3,3,3,3,140,0,0,0,1,0,0,22,0,0,6,10,6,12.5714285714286,0,0,6,12,4,13.6666666666667,0,15.5,2.8,-4.06,"Enrolled",83.3333333333333,45.4545454545455
1,1,1,2,1,2,138,1,2,2,7,1,123,1,0,0,1,0,0,19,0,1,6,14,6,15.5384615384615,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,"Graduate",100,52.1739130434783
1,1,3,3,1,2,130,1,3,3,3,3,157,1,0,0,0,0,0,18,0,0,6,0,0,0,0,0,6,0,0,0,0,13.9,-0.3,0.79,"Dropout",0,0
1,5,1,2,1,2,157,1,1,1,1,1,149.7,1,0,0,1,0,0,18,0,0,6,6,6,15,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate",100,100
1,2,1,2,1,2,140,1,1,1,1,1,140,1,0,0,1,0,0,22,0,0,5,11,4,12.25,0,0,5,9,5,13.2857142857143,0,12.7,3.7,-1.7,"Graduate",90,45
1,4,1,2,1,1,170,1,2,2,2,5,170,0,0,0,1,0,0,20,0,7,11,13,11,15.6923076923077,0,4,9,9,9,15.5555555555556,0,8.9,1.4,3.51,"Graduate",100,90.9090909090909
1,3,1,4,0,2,150,1,2,2,7,5,130.2,0,0,0,1,0,1,24,0,0,5,7,5,12.2857142857143,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,"Graduate",100,62.5
1,1,1,5,1,2,146,1,2,2,7,7,135.5,1,0,1,1,0,0,22,0,12,17,19,12,11.8333333333333,0,10,17,22,11,11.25,0,11.1,0.6,2.02,"Enrolled",67.6470588235294,56.0975609756098
1,2,1,3,0,2,120,1,4,4,3,2,118.3,0,0,0,1,0,0,20,0,2,6,6,6,12.1666666666667,0,0,6,7,5,14,0,12.7,3.7,-1.7,"Enrolled",91.6666666666667,84.6153846153846
1,1,1,1,1,2,118,1,3,3,7,7,116.3,1,0,0,1,0,1,20,0,0,7,10,7,11.8888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,"Graduate",100,75
2,4,1,3,0,1,120,1,4,4,7,7,120,0,0,0,0,0,0,35,0,0,6,0,0,0,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,1,1,4,1,2,154,1,2,2,3,5,154.7,0,0,0,1,0,1,18,0,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,"Graduate",100,90.9090909090909
1,1,2,3,1,2,139,1,1,1,10,1,132.7,1,0,0,1,0,0,19,0,0,6,7,6,11.1666666666667,0,0,6,9,6,11.6666666666667,0,9.4,-0.8,-3.12,"Graduate",100,75
1,1,1,1,1,2,136,1,1,1,10,1,130.8,0,0,0,1,0,0,18,0,0,7,7,7,14.0571428571429,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,"Graduate",100,93.75
1,1,2,8,1,2,130,1,2,2,2,7,122.7,1,0,0,1,0,0,18,0,0,6,10,4,11.75,0,0,6,13,4,10,0,7.6,2.6,0.32,"Dropout",66.6666666666667,34.7826086956522
2,3,1,3,1,4,133.1,1,2,2,2,4,130,0,0,0,1,0,0,31,0,0,6,6,6,13.1666666666667,0,0,6,8,6,13,0,9.4,-0.8,-3.12,"Enrolled",100,85.7142857142857
1,1,1,3,1,2,133,1,3,3,3,5,123.6,0,0,0,1,0,1,19,0,0,6,7,6,13.5,0,0,6,7,6,14,0,15.5,2.8,-4.06,"Graduate",100,85.7142857142857
1,1,1,1,1,2,143,1,4,4,2,7,116.5,1,0,0,1,0,1,20,0,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,"Graduate",100,83.3333333333333
1,1,3,2,1,2,117,1,3,3,3,5,111.1,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,1,3,1,1,2,145,1,3,3,7,5,136.3,1,0,0,1,0,1,18,0,0,8,8,7,13.9714285714286,0,0,8,8,7,13.9714285714286,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,5,5,1,2,134,1,6,6,3,5,129.8,1,0,0,1,0,0,18,0,0,6,7,2,11,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout",16.6666666666667,28.5714285714286
2,3,1,4,0,2,170,1,4,4,2,6,134.7,0,0,0,1,0,0,33,0,0,5,5,5,12.8,0,0,5,6,5,15.3333333333333,0,10.8,1.4,1.74,"Graduate",100,90.9090909090909
1,1,2,4,1,2,143,1,5,5,7,5,131.8,1,0,0,1,0,1,18,0,0,6,8,6,13.5714285714286,0,0,6,6,5,12.8,0,12.4,0.5,1.79,"Enrolled",91.6666666666667,78.5714285714286
1,1,1,5,1,2,140,1,5,5,5,7,126.8,1,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Dropout",0,0
1,1,1,2,1,2,131,1,5,5,7,4,130.7,0,0,1,1,0,0,21,0,0,5,9,2,11.5,0,0,5,13,4,11,1,10.8,1.4,1.74,"Enrolled",60,27.2727272727273
1,1,3,8,1,2,115,1,5,5,3,3,109.8,1,0,0,1,0,0,19,0,0,6,8,4,11.25,0,0,6,8,4,12,0,10.8,1.4,1.74,"Enrolled",66.6666666666667,50
1,4,1,4,0,1,130,1,1,1,1,1,133.9,0,0,0,1,0,0,28,0,0,5,7,5,13.7142857142857,0,0,5,7,5,13.1428571428571,0,16.2,0.3,-0.92,"Graduate",100,71.4285714285714
2,3,1,4,1,2,130,1,2,2,7,7,109.9,0,0,0,0,0,0,29,0,0,4,4,0,0,0,0,5,0,0,0,0,12.7,3.7,-1.7,"Dropout",0,0
1,4,1,2,1,3,160,1,2,2,10,1,160,1,0,1,0,0,0,36,0,2,6,9,6,12,0,1,6,8,3,14.6666666666667,0,12.4,0.5,1.79,"Dropout",75,52.9411764705882
1,3,1,3,0,4,133.1,1,5,5,7,5,106.5,0,0,0,1,0,1,32,0,0,6,7,6,12.6666666666667,0,0,6,7,6,13.3333333333333,0,12.7,3.7,-1.7,"Graduate",100,85.7142857142857
1,3,1,1,1,2,130,1,4,4,3,5,120,1,0,0,1,0,1,25,0,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,"Enrolled",87.5,63.6363636363636
2,2,1,4,0,2,140,1,5,5,10,8,107.8,0,0,0,1,0,0,33,0,8,10,15,8,10.375,0,7,10,13,9,10.4444444444444,0,7.6,2.6,0.32,"Enrolled",85,60.7142857142857
2,2,1,3,0,4,133.1,1,6,6,9,9,100,0,0,0,0,0,0,34,0,3,7,13,3,12,0,2,7,15,1,13,1,9.4,-0.8,-3.12,"Dropout",28.5714285714286,14.2857142857143
2,3,1,3,0,2,150,1,6,6,9,9,112.5,0,0,0,1,0,0,33,0,0,6,10,5,11.4,0,1,6,7,6,11.1666666666667,0,7.6,2.6,0.32,"Graduate",91.6666666666667,64.7058823529412
1,2,1,4,0,2,140,1,5,5,7,6,135.5,0,0,1,0,0,0,29,0,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,"Dropout",50,18.5185185185185
1,1,1,1,1,2,145,1,2,2,2,8,145,0,0,0,1,0,0,18,0,0,7,7,6,13.8616666666667,0,0,8,16,0,0,1,12.4,0.5,1.79,"Dropout",40,26.0869565217391
1,1,1,3,1,2,126,1,5,5,5,5,119,0,0,0,1,0,1,18,0,0,6,6,6,12.1666666666667,0,0,6,7,6,12.1428571428571,0,15.5,2.8,-4.06,"Graduate",100,92.3076923076923
2,4,1,3,1,1,130,1,5,5,2,3,130,0,0,0,1,0,0,38,0,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,31.25
1,1,4,1,1,2,135,1,4,4,7,6,126.3,1,0,0,1,0,1,19,0,0,7,7,6,15.4333333333333,0,0,7,7,6,15.4333333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
3,3,1,3,0,4,133.1,1,5,5,7,7,113.5,0,0,0,1,0,1,39,0,0,6,6,6,13.8333333333333,0,0,6,6,6,15.5,0,11.1,0.6,2.02,"Graduate",100,100
1,2,1,4,0,1,120,1,5,5,7,7,120,0,0,0,1,0,0,37,0,7,14,21,12,11.8333333333333,0,11,12,15,11,11.3636363636364,0,12.7,3.7,-1.7,"Graduate",88.4615384615385,63.8888888888889
1,1,2,1,1,2,120,1,5,5,3,3,111.3,1,0,0,1,0,0,32,0,0,7,7,0,0,0,0,8,8,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,1,1,3,1,2,147,1,4,4,2,9,130.2,0,0,0,1,0,0,18,0,0,1,1,0,0,1,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,2,1,1,1,2,149,1,2,2,2,6,140.2,1,1,0,1,0,0,20,0,1,7,9,7,12.3333333333333,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,"Enrolled",100,88.2352941176471
1,1,5,5,1,2,124,1,5,5,7,7,113.9,1,0,0,1,0,0,20,0,0,6,6,6,11.1666666666667,0,0,6,6,6,12.1666666666667,0,7.6,2.6,0.32,"Graduate",100,100
1,1,1,2,1,2,133.1,1,5,5,7,7,99,1,0,0,1,0,1,23,0,0,6,6,6,14.6666666666667,0,0,6,8,6,12.4285714285714,0,8.9,1.4,3.51,"Graduate",100,85.7142857142857
1,1,2,4,1,2,125,1,2,2,2,7,124,1,0,0,1,0,0,19,0,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,"Enrolled",90,56.25
1,1,1,3,1,2,141,1,5,5,7,8,138.9,0,0,0,1,0,0,18,0,0,6,9,6,13.7142857142857,0,0,6,6,6,14.1666666666667,0,13.9,-0.3,0.79,"Graduate",100,80
1,1,1,4,1,2,131,1,4,4,7,7,130,1,0,0,1,1,0,19,0,0,5,5,5,12.8,0,0,5,10,5,11.4444444444444,0,10.8,1.4,1.74,"Graduate",100,66.6666666666667
1,1,4,3,1,2,118,1,2,2,3,5,120.8,1,0,0,1,0,0,20,0,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,"Graduate",75,45
1,1,6,1,1,2,129,1,5,5,7,5,127.8,1,0,0,1,0,0,19,0,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,"Dropout",75,60
1,1,3,1,1,2,136,1,5,5,2,3,126,1,0,0,1,0,0,19,0,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,2,3,1,2,134,1,2,2,2,3,126,0,0,0,1,0,0,18,0,0,6,10,4,11,0,0,6,8,5,11.2,0,10.8,1.4,1.74,"Graduate",75,50
